id,x_cg,y_cg,z_cg,u_cg,v_cg,w_cg,p_cg,lmix_cg,nut_cg,yw_cg,x_hf,y_hf,z_hf,volume_hf,yw_hf,u_hf,v_hf,w_hf,dx,dy,dz,coord_dist,du,dv,dw,err_mag,speed_hf,speed_cg,speed_error
15565,2.411417648591e+00,-2.795454545454e+01,9.040293633396e-01,-2.104896986384e-10,3.433255407512e-09,3.843075422688e-10,1.497771599378e+00,1.872135285816e-02,2.907605356486e-11,4.566183623942e-02,2.411417648591e+00,-2.795454545454e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,-3.313752101439e-12,4.131378697574e-13,-1.543212759985e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.071759465369e-10,3.432842269642e-09,3.844618635448e-10,3.460511356084e-09,3.342970377590e-12,3.461103999230e-09,3.457761028853e-09
15566,2.438581139784e+00,-2.795454545454e+01,1.128909126549e+00,8.609229861935e-12,1.018211379013e-08,-2.218875000797e-11,1.497771599379e+00,4.500000000000e-02,1.567347302416e-10,1.369855087183e-01,2.438581139784e+00,-2.795454545454e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,-1.915788335545e-12,-2.043923592846e-12,6.203525723642e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.052501819748e-11,1.018415771372e-08,-2.839227573161e-11,1.018420272948e-08,6.806731962101e-12,1.018214160649e-08,1.017533487452e-08
15567,2.526000981924e+00,-2.795454545454e+01,1.102493518374e+00,-1.365302106864e-11,3.239523204808e-09,1.052940888831e-10,1.497771599379e+00,1.872135285816e-02,2.789193389777e-11,4.566183623942e-02,2.526000981924e+00,-2.795454545454e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,-2.034626419866e-12,7.340883146177e-13,1.004498587445e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.161839464877e-11,3.238789116494e-09,1.042895902956e-10,3.240488581504e-09,2.384870590673e-12,3.241262692938e-09,3.238877822347e-09
15568,2.344831139784e+00,-2.931818181818e+01,9.665293633396e-01,-8.199240742666e-11,-1.032825705746e-08,7.545229201824e-11,1.497771599370e+00,4.500000000000e-02,1.680944328695e-10,2.478978085161e-01,2.344831139784e+00,-2.931818181818e+01,9.665293633396e-01,2.320986642352e-02,2.478978085161e-01,4.633756784355e-12,1.734592498795e-12,4.272830921565e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.662616421102e-11,-1.032999164996e-08,7.117946109667e-11,1.033060008403e-08,6.537399877452e-12,1.032885809991e-08,1.032232070004e-08
15569,2.411417648591e+00,-2.931818181818e+01,9.040293633396e-01,-5.376971397173e-10,-3.273140777076e-09,3.313800370820e-10,1.497771599371e+00,4.500000000000e-02,1.629308196049e-10,2.407926519744e-01,2.411417648591e+00,-2.931818181818e+01,9.040293633396e-01,2.921341373616e-02,2.407926519744e-01,4.500841986585e-13,4.040340918328e-12,-1.987426775118e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.381472239159e-10,-3.277181117994e-09,3.333674638571e-10,3.337761582364e-09,4.525129358223e-12,3.333523884659e-09,3.328998755301e-09
15570,2.438581139784e+00,-2.931818181818e+01,1.128909126549e+00,-8.757996855877e-10,-9.831175381667e-09,3.240396594619e-10,1.497771599371e+00,4.500000000000e-02,1.547483095602e-10,4.353368868725e-01,2.438581139784e+00,-2.931818181818e+01,1.128909126549e+00,2.320986642352e-02,4.353368868725e-01,2.855760970651e-12,8.403268102076e-13,1.488990452672e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.786554465584e-10,-9.832015708477e-09,3.225506690092e-10,9.876467345139e-09,3.328454962531e-12,9.875425873109e-09,9.872097418147e-09
15571,2.526000981924e+00,-2.931818181818e+01,1.102493518374e+00,-4.912769037795e-10,-3.127972276606e-09,2.633297770094e-10,1.497771599367e+00,4.500000000000e-02,1.584220262092e-10,4.631466780929e-01,2.526000981924e+00,-2.931818181818e+01,1.102493518374e+00,2.921341373616e-02,4.631466780929e-01,-4.874333668599e-13,3.004425604948e-12,-2.117239977893e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.907894704126e-10,-3.130976702211e-09,2.654470169873e-10,3.180306829991e-09,3.707677120083e-12,3.177248201017e-09,3.173540523897e-09
15572,1.680408122172e+00,-1.568181818182e+01,1.102493518374e+00,-3.558619358220e-09,6.683036774196e-08,-1.093654636810e-09,1.497771603685e+00,1.872135285816e-02,2.316411224015e-10,4.566183623942e-02,1.680408122172e+00,-1.568181818182e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,6.073434595762e-12,9.729561531286e-13,-4.303603483771e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.564692792816e-09,6.682939478581e-08,-1.089351033326e-09,6.693326323898e-08,7.506947076571e-12,6.693398168888e-08,6.692647474180e-08
15573,1.767827964311e+00,-1.568181818182e+01,1.128909126549e+00,-3.130741752512e-09,2.631241667417e-08,-1.386096575704e-09,1.497771603715e+00,4.500000000000e-02,1.845939549135e-09,1.369855087183e-01,1.767827964311e+00,-1.568181818182e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,1.451933666945e-11,4.931677096219e-12,-2.838140197982e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.145261089181e-09,2.630748499707e-08,-1.383258435506e-09,2.653092230002e-08,1.559447389576e-11,2.653424351425e-08,2.651864904035e-08
15574,1.794991455505e+00,-1.568181818182e+01,9.040293633396e-01,-3.091029597704e-09,6.920001225142e-08,-2.499680425515e-09,1.497771603685e+00,1.872135285816e-02,2.498826731200e-10,4.566183623942e-02,1.794991455505e+00,-1.568181818182e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,7.565227814124e-12,-1.026694755150e-12,-3.763545133675e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.098594825518e-09,6.920103894617e-08,-2.495916880381e-09,6.931532790225e-08,8.511818018089e-12,6.931410074292e-08,6.930558892490e-08
15575,1.861577964311e+00,-1.568181818182e+01,9.665293633396e-01,-2.823291058439e-09,3.488136476454e-08,-1.768240817333e-09,1.497771603717e+00,4.500000000000e-02,1.619770262366e-09,1.369855087183e-01,1.861577964311e+00,-1.568181818182e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,1.642547707522e-11,9.054851102613e-12,3.065811799109e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.839716535514e-09,3.487230991344e-08,-1.771306629132e-09,3.503254937734e-08,1.900488957154e-11,3.504008070519e-08,3.502107581561e-08
15576,1.680408122172e+00,-1.704545454546e+01,1.102493518374e+00,-1.212305173151e-10,2.808919641965e-08,-3.385260425512e-10,1.497771600221e+00,1.872135285816e-02,2.986232394384e-10,4.566183623942e-02,1.680408122172e+00,-1.704545454546e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,2.271372783295e-12,1.099947273299e-11,-2.980372984688e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.235018900984e-10,2.807819694691e-08,-3.355456695665e-10,2.808047341843e-08,1.162024775348e-11,2.809149786361e-08,2.807987761586e-08
15577,1.767827964311e+00,-1.704545454546e+01,1.128909126549e+00,-2.219757949800e-09,1.323597474500e-07,-8.029732992499e-10,1.497771600216e+00,4.500000000000e-02,2.388301465965e-09,1.369855087183e-01,1.767827964311e+00,-1.704545454546e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,-2.655942017815e-12,1.105611714308e-11,-1.194301669380e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.217102007782e-09,1.323486913329e-07,-7.910302825560e-10,1.323696240372e-07,1.649022140640e-11,1.323807948175e-07,1.323643045961e-07
15578,1.794991455505e+00,-1.704545454546e+01,9.040293633396e-01,2.981788835300e-10,2.679603123855e-08,4.080655184484e-10,1.497771600219e+00,1.872135285816e-02,2.874257557105e-10,4.566183623942e-02,1.794991455505e+00,-1.704545454546e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,7.736134057720e-13,1.343531717758e-11,-2.812788276870e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.974052701242e-10,2.678259592138e-08,4.108783067253e-10,2.678739843966e-08,1.374838184130e-11,2.680079697045e-08,2.678704858861e-08
15579,1.861577964311e+00,-1.704545454546e+01,9.665293633396e-01,-1.047839874337e-09,1.275106424692e-07,-1.722920409427e-09,1.497771600213e+00,4.500000000000e-02,2.193627968566e-09,1.369855087183e-01,1.861577964311e+00,-1.704545454546e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,5.049819480580e-12,1.392708453894e-11,-3.349423190122e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.052889693818e-09,1.274967153847e-07,-1.719570986237e-09,1.275126579402e-07,1.518825191547e-11,1.275265868988e-07,1.275113986469e-07
15580,1.680408122172e+00,-1.840909090909e+01,1.102493518374e+00,9.343473034488e-10,-4.001873112829e-08,3.074112444494e-10,1.497771597694e+00,1.872135285816e-02,3.172446952314e-10,4.566183623942e-02,1.680408122172e+00,-1.840909090909e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,-9.254204679657e-13,2.262603268364e-12,1.825766653856e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.352727239167e-10,-4.002099373156e-08,3.055854777955e-10,4.003308702578e-08,3.051098239466e-12,4.003081747448e-08,4.002776637624e-08
15581,1.767827964311e+00,-1.840909090909e+01,1.128909126549e+00,2.354436645380e-09,-1.258618348293e-07,7.497813361908e-10,1.497771597694e+00,4.500000000000e-02,1.814794694333e-09,1.369855087183e-01,1.767827964311e+00,-1.840909090909e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,-3.454068724454e-12,5.585542250692e-13,-3.859544899309e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.357890714104e-09,-1.258623933835e-07,7.501672906808e-10,1.258867128327e-07,3.520161138910e-12,1.258860874385e-07,1.258825672773e-07
15582,1.794991455505e+00,-1.840909090909e+01,9.040293633396e-01,7.143533119120e-10,-3.934388434707e-08,8.676345271709e-10,1.497771597694e+00,1.872135285816e-02,3.113458424647e-10,4.566183623942e-02,1.794991455505e+00,-1.840909090909e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,-2.305077489416e-12,1.789445689071e-12,-1.684062570718e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.166583894014e-10,-3.934567379276e-08,8.693185897416e-10,3.936180077516e-08,3.369208341501e-12,3.935993300099e-08,3.935656379265e-08
15583,1.861577964311e+00,-1.840909090909e+01,9.665293633396e-01,1.650145010312e-09,-1.232735033690e-07,1.732981259822e-09,1.497771597691e+00,4.500000000000e-02,1.693571361778e-09,1.369855087183e-01,1.861577964311e+00,-1.840909090909e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,-2.841479094652e-12,1.168446149489e-12,-4.232380849076e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.652986489406e-09,-1.232746718151e-07,1.737213640671e-09,1.232979926304e-07,5.229944311484e-12,1.232967267833e-07,1.232914968390e-07
15584,1.680408122172e+00,-1.977272727273e+01,1.102493518374e+00,-1.527158011604e-09,3.039970857194e-08,-4.662064521191e-10,1.497771600673e+00,1.872135285816e-02,2.255189729545e-10,4.566183623942e-02,1.680408122172e+00,-1.977272727273e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,5.800815526255e-13,-4.460184288478e-12,-1.418250570830e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.527738093156e-09,3.040416875623e-08,-4.647882015483e-10,3.044607510848e-08,4.716054831799e-12,3.044161364494e-08,3.043689759010e-08
15585,1.767827964311e+00,-1.977272727273e+01,1.128909126549e+00,-1.612933345992e-09,8.633877502215e-08,-6.611941970245e-10,1.497771600674e+00,4.500000000000e-02,1.148205718373e-09,1.369855087183e-01,1.767827964311e+00,-1.977272727273e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,4.757466214136e-12,-3.958388105986e-12,-2.533780538800e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.617690812206e-09,8.634273341026e-08,-6.586604164857e-10,8.636039815716e-08,6.687478223894e-12,8.635637095241e-08,8.634968347419e-08
15586,1.794991455505e+00,-1.977272727273e+01,9.040293633396e-01,-6.174664754314e-10,3.006744163874e-08,-6.508925379803e-10,1.497771600672e+00,1.872135285816e-02,2.223709867477e-10,4.566183623942e-02,1.794991455505e+00,-1.977272727273e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,2.257323367744e-12,-5.406193728529e-12,-1.503134238284e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.197237987991e-10,3.007284783247e-08,-6.493894037420e-10,3.008624172175e-08,6.048293309294e-12,3.008082400207e-08,3.007477570876e-08
15587,1.861577964311e+00,-1.977272727273e+01,9.665293633396e-01,-1.525326959874e-09,8.499786555052e-08,-1.658523250556e-09,1.497771600672e+00,4.500000000000e-02,1.079168027976e-09,1.369855087183e-01,1.861577964311e+00,-1.977272727273e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,6.303193248033e-12,-5.788487965010e-12,-1.347863836533e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.531630153122e-09,8.500365403848e-08,-1.657175386720e-09,8.503360112969e-08,8.663346637700e-12,8.502772765311e-08,8.501906430647e-08
15588,1.680408122172e+00,-2.113636363636e+01,1.102493518374e+00,4.482738674619e-10,-1.937328095700e-08,1.840613267533e-10,1.497771598573e+00,1.872135285816e-02,1.400153130329e-10,4.566183623942e-02,1.680408122172e+00,-2.113636363636e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,1.311927818182e-12,-4.079362030603e-12,6.893079760015e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.469619396437e-10,-1.936920159497e-08,1.833720187773e-10,1.937522569415e-08,4.340218273615e-12,1.937934062529e-08,1.937500040702e-08
15589,1.767827964311e+00,-2.113636363636e+01,1.128909126549e+00,6.896067155767e-10,-5.270185290430e-08,3.041588741861e-10,1.497771598571e+00,4.500000000000e-02,6.780348485225e-10,1.369855087183e-01,1.767827964311e+00,-2.113636363636e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,-9.879559200234e-13,-5.966960743896e-12,-1.759921153800e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.905946714968e-10,-5.269588594355e-08,3.059187953399e-10,5.270129887095e-08,6.299047538057e-12,5.270724209811e-08,5.270094305057e-08
15590,1.794991455505e+00,-2.113636363636e+01,9.040293633396e-01,1.005278169110e-09,-1.917896669508e-08,8.311778775848e-10,1.497771598574e+00,1.872135285816e-02,1.384887959724e-10,4.566183623942e-02,1.794991455505e+00,-2.113636363636e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,-1.483239583502e-13,-4.286295879324e-12,-7.612919007182e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.005426493069e-09,-1.917468039920e-08,8.312540067749e-10,1.921900710412e-08,4.289537039741e-12,1.922327246731e-08,1.921898293027e-08
15591,1.861577964311e+00,-2.113636363636e+01,9.665293633396e-01,1.593536535104e-09,-5.198878410760e-08,5.205354985534e-10,1.497771598574e+00,4.500000000000e-02,6.399481608925e-10,1.369855087183e-01,1.861577964311e+00,-2.113636363636e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,-7.826444256395e-13,-6.946502402308e-12,-4.378661984520e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.594319179530e-09,-5.198183760520e-08,5.249141605379e-10,5.200893028448e-08,8.248582223445e-12,5.201580518343e-08,5.200755660121e-08
15592,1.680408122172e+00,-2.250000000000e+01,1.102493518374e+00,-6.304252813644e-10,1.166073931128e-08,-1.570146864562e-10,1.497771599794e+00,1.872135285816e-02,8.438882706647e-11,4.566183623942e-02,1.680408122172e+00,-2.250000000000e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,-2.334928255240e-12,-6.740176447162e-12,1.889817566010e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.280903531092e-10,1.166747948773e-08,-1.589045040222e-10,1.168545359537e-08,7.379246501425e-12,1.167882403895e-08,1.167144479245e-08
15593,1.767827964311e+00,-2.250000000000e+01,1.128909126549e+00,-1.132861406767e-09,3.142624043028e-08,-2.145343883614e-10,1.497771599795e+00,4.500000000000e-02,4.061753231948e-10,1.369855087183e-01,1.767827964311e+00,-2.250000000000e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,-1.156087094556e-13,8.706977213008e-13,-3.908274861499e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.132745798058e-09,3.142536973256e-08,-2.141435608753e-10,3.144650749027e-08,9.613667455819e-13,3.144738443103e-08,3.144642306428e-08
15594,1.794991455505e+00,-2.250000000000e+01,9.040293633396e-01,-2.448312943325e-10,1.152804811170e-08,-1.917241294981e-10,1.497771599794e+00,1.872135285816e-02,8.331840582853e-11,4.566183623942e-02,1.794991455505e+00,-2.250000000000e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,5.544915300454e-12,8.479461634682e-13,4.237579218821e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.503762096329e-10,1.152720016554e-08,-1.959617087169e-10,1.153158414503e-08,7.030090754829e-12,1.153224148942e-08,1.152521139866e-08
15595,1.861577964311e+00,-2.250000000000e+01,9.665293633396e-01,-9.169701487437e-10,3.095340217980e-08,-6.239265770727e-10,1.497771599794e+00,4.500000000000e-02,3.830636989035e-10,1.369855087183e-01,1.861577964311e+00,-2.250000000000e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,7.819826116484e-13,-2.635267701929e-13,-1.191021049229e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.177521313553e-10,3.095366570657e-08,-6.227355560235e-10,3.097352884677e-08,1.448956280650e-12,3.097326629744e-08,3.097181734116e-08
15596,1.680408122172e+00,-2.386363636364e+01,1.102493518374e+00,-6.178094264726e-10,-7.209232056251e-09,-1.235428997979e-10,1.497771599165e+00,1.872135285816e-02,5.356785508747e-11,4.566183623942e-02,1.680408122172e+00,-2.386363636364e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,6.795036296289e-12,-2.032491728640e-12,-6.552671551444e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.246044627689e-10,-7.207199564523e-09,-1.169902282464e-10,7.235160192509e-09,9.656140292891e-12,7.236710452713e-09,7.227054312420e-09
15597,1.767827964311e+00,-2.386363636364e+01,1.128909126549e+00,1.150345104563e-10,-1.982333542179e-08,5.847501120536e-11,1.497771599165e+00,4.500000000000e-02,2.669226510791e-10,1.369855087183e-01,1.767827964311e+00,-2.386363636364e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,1.684366940779e-11,5.363964134518e-14,-6.379220607896e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.819084104846e-11,-1.982338906143e-08,6.485423181325e-11,1.982373833044e-08,1.801128901257e-11,1.982375543409e-08,1.980574414507e-08
15598,1.794991455505e+00,-2.386363636364e+01,9.040293633396e-01,-1.418941052415e-10,-7.080281312884e-09,-2.233224564437e-10,1.497771599164e+00,1.872135285816e-02,5.258781124323e-11,4.566183623942e-02,1.794991455505e+00,-2.386363636364e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,9.409444421087e-12,-2.496825412893e-12,-4.807517935583e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.513035496626e-10,-7.077784487471e-09,-2.185149385081e-10,7.082773100529e-09,1.085744031330e-11,7.085223378710e-09,7.074365938397e-09
15599,1.861577964311e+00,-2.386363636364e+01,9.665293633396e-01,1.208434479293e-10,-1.942600104746e-08,6.232520756025e-10,1.497771599164e+00,4.500000000000e-02,2.511332070211e-10,1.369855087183e-01,1.861577964311e+00,-2.386363636364e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,2.152866467127e-11,-4.081891173590e-13,5.758217060495e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.931478325807e-11,-1.942559285834e-08,6.226762538965e-10,1.943582380661e-08,2.154023192820e-11,1.943637216624e-08,1.941483193431e-08
15600,1.680408122172e+00,-2.522727272727e+01,1.102493518374e+00,7.256094519415e-10,4.929428372089e-09,-7.554565463951e-11,1.497771599457e+00,1.872135285816e-02,3.853037942847e-11,4.566183623942e-02,1.680408122172e+00,-2.522727272727e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,-3.388911502502e-12,-6.076995569112e-12,2.694643402020e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.289983634440e-10,4.935505367658e-09,-7.824029804153e-11,4.989666661444e-09,7.461615065310e-12,4.983119534813e-09,4.975657919748e-09
15601,1.767827964311e+00,-2.522727272727e+01,1.128909126549e+00,-1.648275132705e-10,1.414013805914e-08,-6.133248609297e-10,1.497771599457e+00,4.500000000000e-02,2.029930325984e-10,1.369855087183e-01,1.767827964311e+00,-2.522727272727e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,-6.167567008111e-12,-5.275678083594e-12,-6.208525162790e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.586599462624e-10,1.414541373723e-08,-6.127040084134e-10,1.415956598833e-08,8.139847657556e-12,1.415439295151e-08,1.414625310385e-08
15602,1.794991455505e+00,-2.522727272727e+01,9.040293633396e-01,5.350613971714e-10,4.781407359492e-09,4.605775872973e-10,1.497771599455e+00,1.872135285816e-02,3.730184408357e-11,4.566183623942e-02,1.794991455505e+00,-2.522727272727e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,-3.616073636158e-12,-4.780171201531e-12,3.685475148515e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.386774708076e-10,4.786187530693e-09,4.602090397825e-10,4.838342366639e-09,6.005152165330e-12,4.833247226251e-09,4.827242074086e-09
15603,1.861577964311e+00,-2.522727272727e+01,9.665293633396e-01,-2.029690374879e-10,1.371835804372e-08,-6.658940710278e-11,1.497771599456e+00,4.500000000000e-02,1.907897882278e-10,1.369855087183e-01,1.861577964311e+00,-2.522727272727e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,-6.946327073004e-12,-4.940125635065e-12,-4.513286761070e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.960227104149e-10,1.372329816935e-08,-6.207612034171e-11,1.372483846873e-08,9.645001735771e-12,1.372002106394e-08,1.371037606220e-08
15604,1.680408122172e+00,-2.659090909091e+01,1.102493518374e+00,-1.428487842406e-09,-3.800300154152e-09,-2.232820506721e-10,1.497771599338e+00,1.872135285816e-02,3.160997582167e-11,4.566183623942e-02,1.680408122172e+00,-2.659090909091e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,5.838325716930e-12,-3.984971179488e-12,-6.634034630188e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.434326168123e-09,-3.796315182972e-09,-2.166480160419e-10,4.064017333610e-09,9.694145550427e-12,4.066043980542e-09,4.056349834991e-09
15605,1.767827964311e+00,-2.659090909091e+01,1.128909126549e+00,5.333263606024e-12,-1.155721958320e-08,-1.036014824193e-10,1.497771599338e+00,4.500000000000e-02,1.797463438620e-10,1.369855087183e-01,1.767827964311e+00,-2.659090909091e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,1.367877246832e-11,-1.915675281438e-12,-6.944454059256e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.345508862291e-12,-1.155530390792e-08,-9.665702836001e-11,1.155571116950e-08,1.545975647302e-11,1.155768515773e-08,1.154222540125e-08
15606,1.794991455505e+00,-2.659090909091e+01,9.040293633396e-01,3.726298590828e-10,-3.718674341249e-09,1.657303825225e-10,1.497771599335e+00,1.872135285816e-02,3.063788625025e-11,4.566183623942e-02,1.794991455505e+00,-2.659090909091e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,9.417784181155e-12,-4.617114256332e-12,-3.876553679794e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.632120749017e-10,-3.714057226993e-09,1.696069362023e-10,3.735627204305e-09,1.118213179010e-11,3.740970252199e-09,3.729788120409e-09
15607,1.861577964311e+00,-2.659090909091e+01,9.665293633396e-01,-3.837749304124e-10,-1.118428399246e-08,-2.268126372545e-10,1.497771599334e+00,4.500000000000e-02,1.657006024224e-10,1.369855087183e-01,1.861577964311e+00,-2.659090909091e+01,9.665293633396e-01,2.320986642352e-02,1.369855087183e-01,1.853141752503e-11,-2.225868848053e-12,-1.951171521874e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.023063479374e-10,-1.118205812361e-08,-2.266175201023e-10,1.119158745567e-08,1.866563683132e-11,1.119316468179e-08,1.117449904496e-08
15608,1.680408122172e+00,-2.795454545454e+01,1.102493518374e+00,-3.432302773726e-10,3.338367448432e-09,-7.797221518392e-11,1.497771599380e+00,1.872135285816e-02,2.867362888845e-11,4.566183623942e-02,1.680408122172e+00,-2.795454545454e+01,1.102493518374e+00,2.921341373616e-02,4.566183623942e-02,1.259397349062e-12,-5.412435168983e-13,-6.259603356983e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.444896747216e-10,3.338908691948e-09,-7.171261182694e-11,3.357398857427e-09,6.407937297927e-12,3.356871148911e-09,3.350463211613e-09
15609,1.767827964311e+00,-2.795454545454e+01,1.128909126549e+00,-1.675134861117e-10,1.057412238819e-08,2.239196504518e-11,1.497771599380e+00,4.500000000000e-02,1.696876678034e-10,1.369855087183e-01,1.767827964311e+00,-2.795454545454e+01,1.128909126549e+00,2.320986642352e-02,1.369855087183e-01,3.517831731029e-12,6.984015087515e-13,-9.993889622053e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.710313178427e-10,1.057342398668e-08,3.238585466724e-11,1.057485675351e-08,1.061794398803e-11,1.057547287115e-08,1.056485492716e-08
15610,1.794991455505e+00,-2.795454545454e+01,9.040293633396e-01,1.614430372607e-11,3.309597044843e-09,1.634691930980e-10,1.497771599379e+00,1.872135285816e-02,2.835453583770e-11,4.566183623942e-02,1.794991455505e+00,-2.795454545454e+01,9.040293633396e-01,2.921341373616e-02,4.566183623942e-02,2.604866594379e-12,-5.950272791038e-13,-2.065231019470e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.353943713169e-11,3.310192072122e-09,1.655344241175e-10,3.314356123935e-09,3.377064790787e-12,3.313670987722e-09,3.310293922931e-09
