dudx_aux_var,dudy_aux_var,dvdx_aux_var,dvdy_aux_var,eddy_viscosity_aux_var,id,mixing_length_aux_var,omega_mag_aux_var,omega_over_s_aux_var,pressure,strain_mag_aux_var,u,v,x,y,yw_aux_var,z
-0.059659106385198,-9.0301376030949,0.083920791315383,0.056900638090688,0.072470509892174,16,0.09,9.1140583944102,1.0186746733886,-37.714637870725,8.946976529898,19.867995506833,0.0018530412286065,-5.98,0.66,0.34,0
-0.093896691681294,-10.714312686304,0.18227490146258,0.095363069011281,0.085323279743915,17,0.09,10.896587587767,1.0344463987532,-37.772340517752,10.53373823999,19.472775802124,0.004574925684123,-5.98,0.7,0.3,0
-0.16747352465874,-12.394624436208,0.34020358792711,0.11119657414727,0.097667960086478,18,0.09,12.734828024135,1.0561509312179,-37.908336677339,12.057772850183,19.010850491929,0.0094820867495089,-5.98,0.74,0.26,0
-0.057607420172052,-14.253126853031,0.465016985164,0.03302919726225,0.11168628034148,19,0.09,14.718143838195,1.0674271246644,-38.236260533406,13.788429671788,18.481205847227,0.013470651615905,-5.98,0.78,0.22,0
0.14681492694895,-16.679966219592,0.43215074442005,-0.095313272668074,0.088503022119642,20,0.0738,17.112116964012,1.0530727209685,-38.619764843378,16.249701111119,17.870600343686,0.012124422530489,-5.98,0.82,0.18,0
0.15321306098902,-20.334258017812,0.2686808673994,-0.13406778166095,0.066118066435046,21,0.0574,20.602938885212,1.0266745926111,-38.815447815726,20.067642691743,17.146808549659,0.0058455898024587,-5.98,0.86,0.14,0
-0.042820171280226,-28.557773484043,0.14600141002092,0.44688112497907,0.047772111388073,22,0.041,28.703774894064,1.0100253933714,-38.829642928755,28.418864597307,16.243859702261,0.0013989999976131,-5.98,0.9,0.1,0
-2.4298892512697,-65.755673607653,1.2488775735789,1.3053532210106,0.039108243663879,23,0.0246,67.004551181232,1.0368267759947,-38.73743236961,64.624634251899,14.862186670936,0.041596079800784,-5.98,0.94,0.06,0
2.6150533726805,-323.06990605731,2.8670884834731,-1.8427917184905,0.021532586484524,24,0.0082,325.93699454078,1.0178063619377,-40.223463606555,320.23477817555,10.983405813649,0.10582725767846,-5.98,0.98,0.02,0
-0.16724059027515,12.524545379979,-0.35456604048552,0.11133520720991,0.098603694774375,6,0.09,12.879111420464,1.0579806643601,-37.920161343093,12.173295651157,19.00095104502,-0.0098998559747706,-5.98,0.26,0.26,0
-0.099546284330478,-9.0577247624219,0.076848758249038,0.10967555103289,0.072764879357833,41,0.09,9.1345735206709,1.0168373282606,-37.937144868068,8.9833184392386,19.865151717608,0.0048606220766239,-5.94,0.66,0.34,0
0.11579473563033,16.698591415035,-0.2226513368744,-0.1035066093928,0.089743192730612,29,0.0738,16.921242751909,1.0269362006135,-38.595312824106,16.477404089756,17.856994290875,-0.022915322883432,-5.94,0.18,0.18,0
-0.10266939624533,9.1486695494572,-0.080924037824359,0.11470560940194,0.073469904791564,33,0.09,9.2295935872816,1.0175555320109,-37.939371603022,9.0703586162425,19.864424375665,-0.0051734812098767,-5.94,0.34,0.34,0
