id,x,y,z,volume,yw,U,V,W
       12459, -2.228204552047900E+00, -3.409090909090900E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.500000000000000E-01,  1.490498504644422E-06, -8.297328958510075E-06,  1.015412320650590E-05
       12460, -2.144871218714600E+00, -4.772727272727300E+00,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01,  4.925640447065415E-08, -3.883957920053718E-08, -7.015102196968162E-08
       12461, -2.311537885381300E+00, -4.772727272727300E+00,  1.142116930637000E+00,  3.280399256759200E-02,  2.635231383473600E-01,  3.077763608527996E-08, -2.917809880517419E-08, -6.707705077107416E-08
       12462, -2.061537885381300E+00, -4.772727272727300E+00,  9.977793633396000E-01,  3.280399256759300E-02,  2.635231383473700E-01,  4.513440726749353E-08, -4.305934458715376E-08, -6.927232937377182E-08
       12463, -2.228204552047900E+00, -4.772727272727300E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.500000000000000E-01,  4.237928412315466E-08, -3.554888909007156E-08, -7.476183105213195E-08
       12464, -2.144871218714600E+00, -6.136363636363600E+00,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01, -6.038143002679610E-09, -5.721287012475056E-10,  5.143513572629491E-09
       12465, -2.311537885381300E+00, -6.136363636363600E+00,  1.142116930637000E+00,  3.280399256759200E-02,  2.635231383473600E-01, -4.029969458107251E-09,  1.982697848609381E-10,  5.462123554064192E-09
       12466, -2.061537885381300E+00, -6.136363636363600E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.635231383473700E-01, -5.430497176957038E-09, -3.917534635965306E-09,  5.590418036347271E-09
       12467, -2.228204552047900E+00, -6.136363636363600E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.500000000000000E-01, -5.116459645901506E-09, -2.575531569308329E-09,  6.428986553911926E-09
       12468, -2.144871218714600E+00, -7.500000000000000E+00,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01,  3.687019970739479E-10, -1.662305718375543E-08, -4.371845305173859E-10
       12469, -2.311537885381300E+00, -7.500000000000000E+00,  1.142116930637000E+00,  3.280399256759200E-02,  2.635231383473600E-01,  1.982573313305855E-10, -1.288005948979385E-08, -5.214929978883276E-10
       12470, -2.061537885381300E+00, -7.500000000000000E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.635231383473700E-01,  3.871337466970860E-10, -2.162158483177470E-08, -7.101252245407477E-10
       12471, -2.228204552047900E+00, -7.500000000000000E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.500000000000000E-01,  3.589616529971585E-10, -1.790304671432995E-08, -7.924165899217724E-10
       12472, -2.144871218714600E+00, -8.863636363636401E+00,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01,  1.125900234272238E-09, -5.406884234309522E-10, -8.486337489274736E-10
       12473, -2.311537885381300E+00, -8.863636363636401E+00,  1.142116930637000E+00,  3.280399256759200E-02,  2.635231383473600E-01,  8.905969524144275E-10, -4.206349566509406E-10, -8.704036881652438E-10
       12474, -2.061537885381300E+00, -8.863636363636401E+00,  9.977793633396000E-01,  3.280399256759200E-02,  2.635231383473700E-01,  9.535621389140020E-10, -6.756263751793267E-10, -6.464499058996899E-10
       12475, -2.228204552047900E+00, -8.863636363636401E+00,  9.977793633396000E-01,  3.280399256759300E-02,  2.500000000000000E-01,  9.776711361281724E-10, -5.619263792777814E-10, -8.002886406692646E-10
       12476, -2.144871218714600E+00, -1.022727272727300E+01,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01, -2.965980855671693E-11, -7.615409666337585E-10,  2.936389198921669E-11
       12477, -2.311537885381300E+00, -1.022727272727300E+01,  1.142116930637000E+00,  3.280399256759200E-02,  2.635231383473600E-01, -1.981425773888657E-11, -6.443400445156271E-10,  2.788629290330829E-11
       12478, -2.061537885381300E+00, -1.022727272727300E+01,  9.977793633396000E-01,  3.280399256759300E-02,  2.635231383473700E-01, -2.453664558065152E-11, -8.960321984017196E-10,  2.550284636289982E-11
       12479, -2.228204552047900E+00, -1.022727272727300E+01,  9.977793633396000E-01,  3.280399256759300E-02,  2.500000000000000E-01, -2.368276627185960E-11, -7.845981285630064E-10,  2.967303867226484E-11
       12480, -2.144871218714600E+00, -1.159090909090900E+01,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01, -8.775822580710400E-11,  2.605021175070877E-10,  5.894773375956408E-11
       12481, -2.311537885381300E+00, -1.159090909090900E+01,  1.142116930637000E+00,  3.280399256759300E-02,  2.635231383473600E-01, -7.391887935292186E-11,  2.207901944325484E-10,  5.733037204307843E-11
       12482, -2.061537885381300E+00, -1.159090909090900E+01,  9.977793633396000E-01,  3.280399256759200E-02,  2.635231383473700E-01, -7.086587324518931E-11,  3.039791510329048E-10,  4.048361781341102E-11
       12483, -2.228204552047900E+00, -1.159090909090900E+01,  9.977793633396000E-01,  3.280399256759300E-02,  2.500000000000000E-01, -7.646064532445117E-11,  2.646407790666224E-10,  5.044211266750835E-11
       12484, -2.144871218714600E+00, -1.295454545454500E+01,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01,  8.419474174585758E-12,  6.451199172905140E-11, -3.563397018930048E-12
       12485, -2.311537885381300E+00, -1.295454545454500E+01,  1.142116930637000E+00,  3.280399256759300E-02,  2.635231383473600E-01,  5.753406608277251E-12,  6.261505589974421E-11, -8.958159775495773E-12
       12486, -2.061537885381300E+00, -1.295454545454500E+01,  9.977793633396000E-01,  3.280399256759200E-02,  2.635231383473700E-01,  7.620784419593459E-12,  6.457859700755499E-11, -1.567671063558316E-12
       12487, -2.228204552047900E+00, -1.295454545454500E+01,  9.977793633396000E-01,  3.280399256759300E-02,  2.500000000000000E-01, -3.503567009711114E-12,  6.124385717998173E-11, -9.226802390389442E-12
       12488, -2.144871218714600E+00, -1.431818181818200E+01,  1.142116930637000E+00,  3.280399256759200E-02,  4.030465995719100E-01,  9.006479054533979E-12, -1.264139721553079E-11, -2.985045939110705E-12
       12489, -2.311537885381300E+00, -1.431818181818200E+01,  1.142116930637000E+00,  3.280399256759200E-02,  2.635231383473600E-01,  7.607789084212331E-12, -1.230747384299521E-11, -5.699392370470302E-12
       12490, -2.061537885381300E+00, -1.431818181818200E+01,  9.977793633396000E-01,  3.280399256759200E-02,  2.635231383473600E-01,  7.170640341423165E-12, -1.200917620807935E-11, -2.098172310030634E-12
       12491, -2.228204552047900E+00, -1.431818181818200E+01,  9.977793633396000E-01,  3.280399256759200E-02,  2.500000000000000E-01,  8.668739367982619E-12, -1.105441545019778E-11, -2.457961155656350E-12
       12492, -2.438581139784500E+00, -6.818181818181800E-01,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  2.470415480742377E-03,  1.088024987092310E-02, -5.239122967205557E-03
       12493, -2.526000981924200E+00, -6.818181818181800E-01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  8.689890309809883E-04,  6.136530149025305E-03, -2.397527670395519E-03
       12494, -2.344831139784500E+00, -6.818181818181800E-01,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01,  3.133153584691580E-03,  1.158839181394185E-02, -1.509681755101221E-03
       12495, -2.411417648590800E+00, -6.818181818181800E-01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.160852925822644E-03,  6.088036701396963E-03, -7.927590353660406E-04
       12496, -2.438581139784500E+00, -2.045454545454500E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  5.485484754606404E-04, -2.187456476021467E-03, -3.453087879758275E-03
       12497, -2.526000981924200E+00, -2.045454545454500E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  3.274992822088545E-04, -8.888279963730005E-04, -1.570381988272908E-03
       12498, -2.344831139784500E+00, -2.045454545454500E+00,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01,  1.849943836003598E-03,  5.225851319461015E-05, -2.461039919259755E-03
       12499, -2.411417648590800E+00, -2.045454545454500E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  9.639120812372839E-04,  2.393422139514698E-04, -1.112671819540764E-03
       12500, -2.438581139784500E+00, -3.409090909090900E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01, -3.698011418174024E-07,  1.806138161130208E-06,  7.043428250543902E-06
       12501, -2.526000981924200E+00, -3.409090909090900E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -5.289438028539541E-07,  1.906743981561201E-06,  2.525792616836304E-06
       12502, -2.344831139784500E+00, -3.409090909090900E+00,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01, -9.270886886939966E-07, -3.555841309282785E-06,  5.656508737152273E-06
       12503, -2.411417648590800E+00, -3.409090909090900E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -1.059554266805150E-06, -5.122234159634198E-07,  1.779868288523555E-06
       12504, -2.438581139784500E+00, -4.772727272727300E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  1.864402042647741E-08, -2.411962852279635E-08, -5.476241778290051E-08
       12505, -2.526000981924200E+00, -4.772727272727300E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  1.242703072714775E-08, -2.132811290973214E-08, -4.073685369601119E-08
       12506, -2.344831139784500E+00, -4.772727272727300E+00,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01,  3.669103244703570E-08, -3.301140665060048E-08, -6.274894033972064E-08
       12507, -2.411417648590800E+00, -4.772727272727300E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  3.396041322310353E-08, -3.522527234458545E-08, -4.252877870414492E-08
       12508, -2.438581139784500E+00, -6.136363636363600E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01, -2.524304185120259E-09, -2.137228094514701E-10,  5.393058616521639E-09
       12509, -2.526000981924200E+00, -6.136363636363600E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -1.785128795700869E-09, -1.040189023709066E-09,  5.306384787649927E-09
       12510, -2.344831139784500E+00, -6.136363636363600E+00,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01, -4.513086319682788E-09, -2.722750543142872E-09,  6.240417319681236E-09
       12511, -2.411417648590800E+00, -6.136363636363600E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -4.736552466908622E-09, -3.158558571833684E-09,  5.454573447632124E-09
       12512, -2.438581139784500E+00, -7.500000000000000E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  3.313830210965588E-10, -1.123548455280413E-08, -6.724858280600330E-10
       12513, -2.526000981924200E+00, -7.500000000000000E+00,  1.102493518373500E+00,  2.921341373616300E-02,  4.566183623942200E-02,  6.236650136837386E-10, -1.066525588935761E-08, -9.779719264700266E-10
       12514, -2.344831139784500E+00, -7.500000000000000E+00,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01,  5.617927239596438E-10, -1.627254878353967E-08, -8.240434613180893E-10
       12515, -2.411417648590800E+00, -7.500000000000000E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.133671375607245E-09, -1.627943478792931E-08, -8.761193067435973E-10
       12516, -2.438581139784500E+00, -8.863636363636401E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  5.609309448882657E-10, -3.548830412966225E-10, -7.654002410298992E-10
       12517, -2.526000981924200E+00, -8.863636363636401E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  2.934699002260746E-10, -3.266757712519178E-10, -6.020789555684717E-10
       12518, -2.344831139784500E+00, -8.863636363636401E+00,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01,  8.085689943730369E-10, -5.020594229952428E-10, -7.420653306899705E-10
       12519, -2.411417648590800E+00, -8.863636363636401E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  6.020748112979317E-10, -4.943936124932578E-10, -5.485888516837584E-10
       12520, -2.438581139784500E+00, -1.022727272727300E+01,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01, -9.564910981535256E-12, -5.854391014062681E-10,  1.956152310059801E-11
       12521, -2.526000981924200E+00, -1.022727272727300E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  4.212193935885983E-13, -5.846580053786391E-10,  9.587443875284611E-12
       12522, -2.344831139784500E+00, -1.022727272727300E+01,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01, -1.693799811966048E-11, -7.225611992639254E-10,  2.497682694958160E-11
       12523, -2.411417648590800E+00, -1.022727272727300E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -5.820326827497535E-12, -7.182430121644845E-10,  8.949872574590520E-12
       12524, -2.438581139784500E+00, -1.159090909090900E+01,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01, -5.084188455363061E-11,  1.977212053324807E-10,  5.088877968475882E-11
       12525, -2.526000981924200E+00, -1.159090909090900E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -3.032984998833537E-11,  1.957385337561635E-10,  4.650279555713451E-11
       12526, -2.344831139784500E+00, -1.159090909090900E+01,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01, -6.635237635031612E-11,  2.430758066634452E-10,  4.784522567134060E-11
       12527, -2.411417648590800E+00, -1.159090909090900E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -5.487351191304659E-11,  2.403896506183114E-10,  4.085443067541541E-11
       12528, -2.438581139784500E+00, -1.295454545454500E+01,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01, -3.019354275156325E-12,  6.244238582310038E-11, -4.996705254716500E-12
       12529, -2.526000981924200E+00, -1.295454545454500E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  1.109897495381838E-12,  6.036448678120499E-11, -1.030535263037420E-12
       12530, -2.344831139784500E+00, -1.295454545454500E+01,  9.665293633396000E-01,  2.320986642351700E-02,  1.369855087182700E-01,  3.821309285782446E-13,  6.097426241673804E-11, -8.715066260606545E-12
       12531, -2.411417648590800E+00, -1.295454545454500E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  4.026392632074719E-12,  6.139496037420701E-11, -2.804622967264942E-12
       12532, -2.438581139784500E+00, -1.431818181818200E+01,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  4.717272698957903E-12, -1.220874668750066E-11, -7.189137945598448E-12
       12533, -2.526000981924200E+00, -1.431818181818200E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -8.986577086950878E-13, -1.738732001958233E-11, -5.254979678845763E-12
       12534, -2.344831139784500E+00, -1.431818181818200E+01,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  5.862246911812916E-12, -9.691324491502128E-12, -3.149797192907776E-12
       12535, -2.411417648590800E+00, -1.431818181818200E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  2.211995594871039E-12, -1.403210795044008E-11, -2.616503001289828E-12
       12536, -1.794991455505000E+00, -6.818181818181800E-01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -4.153064435270525E-04, -1.479097314251454E-02,  3.005065242687013E-03
       12537, -1.861577964311400E+00, -6.818181818181800E-01,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01, -3.779627273517084E-04, -2.057099247193760E-02,  1.147031415464470E-02
       12538, -1.680408122171700E+00, -6.818181818181800E-01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  2.388204825212782E-04, -3.419512694034058E-02,  8.817908751613812E-03
       12539, -1.767827964311400E+00, -6.818181818181800E-01,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01,  8.542366897020087E-04, -3.954017706619686E-02,  1.913144264044788E-02
       12540, -1.794991455505000E+00, -2.045454545454500E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  4.069832056688440E-04,  1.752013567650890E-03,  2.677398525583888E-04
       12541, -1.861577964311400E+00, -2.045454545454500E+00,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  9.772905227580994E-04,  3.180327131076202E-03,  3.047729238479434E-04
       12542, -1.680408122171700E+00, -2.045454545454500E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  1.102572834603353E-04,  1.779203401809423E-03,  1.381730296784643E-04
       12543, -1.767827964311400E+00, -2.045454545454500E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  3.658774745555804E-04,  3.272888861336953E-03,  1.127003457677988E-04
       12544, -1.794991455505000E+00, -3.409090909090900E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  9.108865885624511E-07, -4.126443589538280E-06,  1.638184008808296E-06
       12545, -1.861577964311400E+00, -3.409090909090900E+00,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  2.466875987686738E-06, -8.462036195025145E-06,  5.981531799715965E-06
       12546, -1.680408122171700E+00, -3.409090909090900E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.204325157232168E-07, -3.117207511313402E-06,  2.654122887954764E-06
       12547, -1.767827964311400E+00, -3.409090909090900E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  1.512821744280694E-06, -5.298194564207510E-06,  7.551865016735532E-06
       12548, -1.794991455505000E+00, -4.772727272727300E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  4.403417792378064E-09, -6.358471722056975E-08, -1.341943794807562E-08
       12549, -1.861577964311400E+00, -4.772727272727300E+00,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  2.286961065950252E-08, -5.500428529805650E-08, -3.411336241289199E-08
       12550, -1.680408122171700E+00, -4.772727272727300E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  9.013615800473364E-09, -6.396989198604590E-08, -7.398737233635879E-09
       12551, -1.767827964311400E+00, -4.772727272727300E+00,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01,  2.997996331271915E-08, -5.720703560377622E-08, -2.115903800670921E-08
       12552, -1.794991455505000E+00, -6.136363636363600E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -8.015913666649335E-10, -5.674889537663879E-09,  1.252161093022019E-09
       12553, -1.861577964311400E+00, -6.136363636363600E+00,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01, -2.967237061096967E-09, -6.011419233314016E-09,  2.940692660755453E-09
       12554, -1.680408122171700E+00, -6.136363636363600E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -1.058060943890772E-09, -5.482938825374379E-09,  9.887913919888917E-10
       12555, -1.767827964311400E+00, -6.136363636363600E+00,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01, -3.422074668862688E-09, -5.950092058549090E-09,  1.911019140532911E-09
       12556, -1.794991455505000E+00, -7.500000000000000E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -1.282630605796891E-10, -2.670520323617139E-08,  1.523029644425899E-11
       12557, -1.861577964311400E+00, -7.500000000000000E+00,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  2.077201623709494E-10, -2.563393476893358E-08, -3.717181874871355E-10
       12558, -1.680408122171700E+00, -7.500000000000000E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -1.592424378433890E-10, -2.627862549250967E-08, -5.591118020290097E-11
       12559, -1.767827964311400E+00, -7.500000000000000E+00,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  3.406949713770176E-10, -2.527816172441923E-08, -7.183257319490026E-11
       12560, -1.794991455505000E+00, -8.863636363636401E+00,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.588055064746519E-10, -8.393161634038676E-10, -3.283911831697966E-11
       12561, -1.861577964311400E+00, -8.863636363636401E+00,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  4.654007411652736E-10, -8.020347032446750E-10, -2.720946464159873E-10
       12562, -1.680408122171700E+00, -8.863636363636401E+00,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  6.963213826191493E-11, -8.277958169545595E-10, -2.175547869800510E-10
       12563, -1.767827964311400E+00, -8.863636363636401E+00,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01,  4.126908706495533E-10, -7.911078833983315E-10, -3.946454402338561E-10
       12564, -1.794991455505000E+00, -1.022727272727300E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -8.366961712071098E-13, -1.000602681328931E-09, -2.750984977364026E-13
       12565, -1.861577964311400E+00, -1.022727272727300E+01,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01, -1.059308829140800E-11, -1.001401817775959E-09,  8.857088349483376E-12
       12566, -1.680408122171700E+00, -1.022727272727300E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -3.144737478945599E-15, -9.895858807734196E-10,  7.709059376963787E-13
       12567, -1.767827964311400E+00, -1.022727272727300E+01,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01, -1.042051726751272E-11, -9.902954977809751E-10,  1.172614898641220E-11
       12568, -1.794991455505000E+00, -1.159090909090900E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -1.359319274270134E-11,  3.364492832346210E-10, -3.556784568272230E-12
       12569, -1.861577964311400E+00, -1.159090909090900E+01,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01, -3.214251286274469E-11,  3.411935675519797E-10,  1.469594148257093E-11
       12570, -1.680408122171700E+00, -1.159090909090900E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  2.796602652499877E-13,  3.351444251158882E-10,  2.143689963255307E-11
       12571, -1.767827964311400E+00, -1.159090909090900E+01,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01, -2.308374137520550E-11,  3.381321807402047E-10,  3.507584997865253E-11
       12572, -1.794991455505000E+00, -1.295454545454500E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02,  9.065768697951514E-12,  6.907656198934116E-11,  1.266687068998909E-12
       12573, -1.861577964311400E+00, -1.295454545454500E+01,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  1.119966360240817E-12,  6.523311365740565E-11,  3.604508998425209E-12
       12574, -1.680408122171700E+00, -1.295454545454500E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  1.278701172238407E-12,  6.697080324430868E-11,  2.527202231114652E-12
       12575, -1.767827964311400E+00, -1.295454545454500E+01,  1.128909126549200E+00,  2.320986642351600E-02,  1.369855087182700E-01,  3.439867194668356E-12,  6.450721635162826E-11,  8.597033303842563E-13
       12576, -1.794991455505000E+00, -1.431818181818200E+01,  9.040293633396000E-01,  2.921341373616400E-02,  4.566183623942200E-02, -5.909432226145848E-13, -8.908476938229287E-12, -6.718875578594092E-13
       12577, -1.861577964311400E+00, -1.431818181818200E+01,  9.665293633396000E-01,  2.320986642351600E-02,  1.369855087182700E-01,  1.632342931161891E-12, -9.261401892451581E-12, -1.706307808661394E-12
       12578, -1.680408122171700E+00, -1.431818181818200E+01,  1.102493518373500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -1.692337969665605E-12, -7.166636435519514E-12,  3.733014667875384E-13
       12579, -1.767827964311400E+00, -1.431818181818200E+01,  1.128909126549200E+00,  2.320986642351700E-02,  1.369855087182700E-01,  6.092025037006321E-12, -5.003001249725705E-12,  1.255987378694004E-12
       12580, -1.988621218714600E+00, -6.818181818181800E-01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -2.546550562465305E-04,  6.936126581351544E-04,  9.499270614297550E-04
       12581, -2.009454552047900E+00, -6.818181818181800E-01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -1.202530623346928E-05,  1.798590045713162E-03,  4.790024734665333E-03
       12582, -2.217787885381300E+00, -6.818181818181800E-01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  4.887243533342832E-04,  5.524566938639361E-03,  3.033587705469847E-04
       12583, -2.196954552047900E+00, -6.818181818181800E-01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  1.788170716403537E-03,  1.097971740414611E-02,  1.353820245533841E-03
       12584, -1.988621218714600E+00, -2.045454545454500E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  8.110126017313186E-04,  1.514020483986919E-03,  1.061520060293630E-04
       12585, -2.009454552047900E+00, -2.045454545454500E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  1.686526803159375E-03,  2.666284032604225E-03, -6.498424205390684E-05
       12586, -2.217787885381300E+00, -2.045454545454500E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.092153570873667E-03,  1.023897424059927E-03, -4.160787849226935E-04
       12587, -2.196954552047900E+00, -2.045454545454500E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  2.157763211326913E-03,  1.584655893583474E-03, -1.151737841464335E-03
       12588, -1.988621218714600E+00, -3.409090909090900E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  3.371219771933765E-07, -3.828666574718047E-06,  8.266522844738314E-07
       12589, -2.009454552047900E+00, -3.409090909090900E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  1.746025851815434E-06, -9.139225484972567E-06,  4.544409345497883E-06
       12590, -2.217787885381300E+00, -3.409090909090900E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -6.374335982469232E-07, -2.546360856907086E-06,  9.163145771124949E-07
       12591, -2.196954552047900E+00, -3.409090909090900E+00,  8.811527756030800E-01,  2.320986642351600E-02,  1.369855087182700E-01,  9.244819735736424E-09, -7.306476114939348E-06,  4.422638147123527E-06
       12592, -1.988621218714600E+00, -4.772727272727300E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.698746034951585E-08, -5.698998203662161E-08, -1.333171746405016E-08
       12593, -2.009454552047900E+00, -4.772727272727300E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  3.056756810390770E-08, -4.827168891506877E-08, -4.421051030971543E-08
       12594, -2.217787885381300E+00, -4.772727272727300E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  3.957645945231673E-08, -4.789442732667676E-08, -2.590956342464772E-08
       12595, -2.196954552047900E+00, -4.772727272727300E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  4.359381442096148E-08, -4.082827520242339E-08, -5.605156347674668E-08
       12596, -1.988621218714600E+00, -6.136363636363600E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -2.639786950502981E-09, -6.694359293767089E-09,  1.197827622012732E-09
       12597, -2.009454552047900E+00, -6.136363636363600E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -3.940475258400805E-09, -6.712724313910402E-09,  3.942977218809536E-09
