199 -3.2562007747422999e+00 7.5000000241070996e-01 4.0094278804692998e+00 1.5193816990361000e-02 2.8660511370962000e-01
200 -2.7502831899845002e+00 1.0714285687500000e-01 4.2179444909750003e+00 1.5193998729982000e-02 1.0714285687500000e-01
201 -2.7502831898882998e+00 3.2142857062500002e-01 4.2179444908433004e+00 1.5193998690842000e-02 3.2142857062500002e-01
202 -2.7502831897920998e+00 5.3571428437500002e-01 4.2179444907115000e+00 1.5193998651701001e-02 4.5156091743141002e-01
203 -2.7502831896958000e+00 7.4999999919643001e-01 4.2179444905796997e+00 1.5193998764500999e-02 4.0658697040921998e-01
204 -2.8151843242440000e+00 1.0714285687500000e-01 4.3305183859365997e+00 1.5189505488437000e-02 1.0714285687500000e-01
205 -2.8151843241478001e+00 3.2142857062500002e-01 4.3305183858048997e+00 1.5189505525604000e-02 3.2142857062500002e-01
206 -2.8151843240515002e+00 5.3571428437500002e-01 4.3305183856731002e+00 1.5189505562771001e-02 3.2468295670144998e-01
207 -2.8151843239552998e+00 7.4999999919643001e-01 4.3305183855412999e+00 1.5189505751832999e-02 2.8398849894497002e-01
208 -1.7783677415679000e+00 1.0714285714286000e-01 4.7108624168992996e+00 1.5189218514820000e-02 1.0714285714286000e-01
209 -1.7783677415679000e+00 3.2142857142857001e-01 4.7108624168992996e+00 1.5189218514819001e-02 3.2142857142857001e-01
210 -1.7783677415679000e+00 5.3571428571429003e-01 4.7108624168992996e+00 1.5189218514819001e-02 4.5637347928740002e-01
211 -1.7783677415679000e+00 7.5000000000000000e-01 4.7108624168992996e+00 1.5189218514819001e-02 4.1077537620086002e-01
212 -1.8441660135950000e+00 1.0714285714286000e-01 4.8246665341451003e+00 1.5193816488066000e-02 1.0714285714286000e-01
213 -1.8441660135950000e+00 3.2142857142857001e-01 4.8246665341451003e+00 1.5193816488067001e-02 3.2142857142857001e-01
214 -1.8441660135950000e+00 5.3571428571429003e-01 4.8246665341451003e+00 1.5193816488066000e-02 3.2795826552708002e-01
215 -1.8441660135950000e+00 7.5000000000000000e-01 4.8246665341451003e+00 1.5193816488066000e-02 2.8660511094259999e-01
216 -2.2777054857098999e+00 1.0714285714286000e-01 4.4907873550812001e+00 1.5193998627925000e-02 1.0714285714286000e-01
217 -2.2777054857098999e+00 3.2142857142857001e-01 4.4907873550812001e+00 1.5193998627923999e-02 3.2142857142857001e-01
218 -2.2777054857098999e+00 5.3571428571429003e-01 4.4907873550812001e+00 1.5193998627925000e-02 4.5156091739210003e-01
219 -2.2777054857098999e+00 7.5000000000000000e-01 4.4907873550812001e+00 1.5193998627925000e-02 4.0658697015614997e-01
220 -2.3427467714199000e+00 1.0714285714286000e-01 4.6032803335650998e+00 1.5189505659248001e-02 1.0714285714286000e-01
